instant,dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,hr_0,hr_1,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_2,hr_3
8386,2011-12-21,0,0,1,0.36,0.3636,0.66,0.1045,1,10,11,False,False,0.38462523899044293,0.440913302216551,0.5491408036641359,-0.6542491636705163,False,False,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,2011-12-21,0,0,1,0.36,0.3788,0.71,0.0,0,4,4,False,False,0.37845412285629987,0.6160609493289387,0.9916911962237539,-1.6064002371336354,False,False,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8388,2011-12-21,0,0,1,0.36,0.3788,0.71,0.0,0,2,2,False,False,0.3722856367594086,0.610189113048209,0.996192642303311,-1.6064002371336354,False,False,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8389,2011-12-21,0,0,1,0.36,0.3788,0.71,0.0,0,2,2,False,False,0.3671340329097901,0.6052828072463315,0.9908001291267969,-1.6064002371336354,False,False,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,2011-12-21,0,0,1,0.38,0.3939,0.82,0.1045,0,28,28,False,False,0.5839243862097111,0.7773464213849528,1.9557740676085036,-0.6640260014856915,False,False,True,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,2011-12-21,0,0,1,0.36,0.3788,0.87,0.0,1,75,76,False,False,0.3532605296449448,0.5921838363439766,2.3894469108096446,-1.6224623889318426,False,False,True,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,2011-12-21,0,0,1,0.36,0.3636,0.87,0.1045,5,224,229,True,False,0.34710253464026,0.4077767095610957,2.3894469108096446,-0.6739774999808412,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,2011-12-21,0,0,1,0.36,0.3788,0.93,0.0,12,393,405,True,False,0.34197040565430836,0.5829911582220284,2.8732324114999943,-1.6388572580647462,False,False,False,True,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,2011-12-21,0,0,1,0.4,0.4091,0.87,0.2239,14,220,234,True,False,0.7835627532209657,0.9329853416726166,2.3339683648333516,0.40676811843663035,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,2011-12-21,0,0,1,0.48,0.4697,0.82,0.4179,6,83,89,True,False,1.6699333038759259,1.6348863456002234,1.8631248163418581,2.183746230258282,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8396,2011-12-21,0,0,1,0.48,0.4697,0.82,0.4179,3,53,56,True,True,1.6457657287759768,1.6138557155703328,1.8321139484735092,2.148576372621063,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8397,2011-12-21,0,0,1,0.46,0.4545,0.88,0.3881,3,58,61,True,True,1.4035642916835513,1.419536528241944,2.2972174473697065,1.8435496412621781,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,2011-12-21,0,0,1,0.44,0.4394,0.94,0.2985,3,55,58,True,True,1.1705191575357905,1.2322419931481507,2.7353887181065115,1.0035591332593157,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8399,2011-12-21,0,0,1,0.48,0.4697,0.88,0.3582,11,40,51,True,False,1.5966921500346678,1.568143202948211,2.1820282670299984,1.530738249327186,False,False,False,False,True,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8400,2011-12-21,0,0,1,0.48,0.4697,0.88,0.3881,4,57,61,True,False,1.579437356969164,1.5538904680105217,2.137670896744579,1.7781814536950262,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8401,2011-12-21,0,0,1,0.44,0.4394,1.0,0.3284,6,95,101,True,False,1.1325606375119721,1.1977569607393868,3.026166262602935,1.217362458854731,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8402,2011-12-21,0,0,1,0.44,0.4394,1.0,0.3284,3,226,229,True,False,1.1252148742670134,1.191261181290887,2.9288521320561456,1.2024179901051708,False,False,False,True,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8403,2011-12-21,0,0,1,0.44,0.4394,1.0,0.2985,2,278,280,True,False,1.1161423802576924,1.1815887801764808,2.8388844881678525,0.9223659688181822,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8404,2011-12-21,0,0,1,0.5,0.4848,0.94,0.3284,9,200,209,True,False,1.745639624149571,1.6778713232786278,2.324468309423155,1.1779180494046637,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8405,2011-12-21,0,0,1,0.5,0.4848,0.94,0.3582,5,162,167,False,False,1.7215385740489786,1.6564792067249352,2.274455206829152,1.426921746361489,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8406,2011-12-21,0,0,1,0.5,0.4848,0.88,0.2836,9,114,123,False,False,1.6965960124237436,1.634287243854605,1.8097957215892444,0.7514343696612268,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8407,2011-12-21,0,0,1,0.5,0.4848,0.88,0.2537,3,102,105,False,False,1.6723724249379175,1.6116218478492517,1.7837049632341864,0.4813784802115253,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8408,2011-12-21,0,0,1,0.5,0.4848,0.88,0.19399999999999998,0,54,54,False,False,1.6488301814525115,1.5895583088705436,1.7583959559271125,-0.04792181021850658,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8409,2011-12-22,0,0,1,0.5,0.4848,0.82,0.1045,3,24,27,False,False,1.6249357869258882,1.567316204720222,1.3283928839440224,-0.8359153777806865,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,2011-12-22,0,0,1,0.44,0.4394,0.94,0.0896,0,15,15,False,False,0.9942840553779206,1.0613404864286402,2.130226160439386,-0.9619896078006853,False,False,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,2011-12-22,0,0,1,0.48,0.4697,0.82,0.1045,1,10,11,False,False,1.3881330184757,1.3725130726782,1.2915663615369577,-0.8253615547983477,False,False,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8412,2011-12-22,0,0,1,0.44,0.4394,0.67,0.1642,0,6,6,False,False,0.9693153111510394,1.0359050006691088,0.28258328695229273,-0.30114323115920744,False,False,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8413,2011-12-22,0,0,1,0.38,0.3939,0.82,0.1343,0,3,3,False,False,0.3588188910033634,0.5463377475525305,1.283111888557933,-0.5644053612302498,False,False,True,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,2011-12-22,0,0,1,0.38,0.3939,0.82,0.0,1,15,16,False,False,0.3551702764632144,0.5404344121572471,1.272996466662253,-1.7329273466957167,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,2011-12-22,0,0,1,0.36,0.3788,0.87,0.0,1,63,64,False,False,0.15133564593478796,0.37548692485236784,1.593318759803842,-1.7059061050762654,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,2011-12-22,0,0,1,0.34,0.3636,0.93,0.0,4,182,186,True,False,-0.05124577753021718,0.2115236464276278,1.9668466841870078,-1.6813870407039322,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,2011-12-22,0,0,1,0.36,0.3788,0.87,0.0,10,333,343,True,False,0.1478054497566774,0.3687942810368186,1.5476252951986373,-1.6575646103996582,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,2011-12-22,0,0,1,0.38,0.3939,0.87,0.0896,10,218,228,True,False,0.3468464333640327,0.5239454939347112,1.528798698231975,-0.8748878877116557,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419,2011-12-22,0,0,1,0.4,0.4091,0.82,0.0896,13,128,141,True,False,0.5457347266226253,0.6796901325708915,1.1889054992553925,-0.8646976784293905,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,2011-12-22,0,0,1,0.44,0.4394,0.77,0.0,10,135,145,True,True,0.9460990675509835,0.9985303528942369,0.8566061133179551,-1.6125673262008244,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,2011-12-22,0,0,1,0.48,0.4697,0.55,0.0,22,180,202,True,True,1.3416869767392816,1.3133726864481219,-0.5500354178041112,-1.5971437618767566,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,2011-12-22,0,0,1,0.46,0.4545,0.63,0.0,21,167,188,True,True,1.1389815171286524,1.1513744663786774,-0.03972238254803674,-1.59257491897077,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8423,2011-12-22,0,0,1,0.46,0.4545,0.63,0.0,23,136,159,True,False,1.1450283491788142,1.156157166183217,-0.04278735652826078,-1.5729911812772595,False,False,False,False,True,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8424,2011-12-22,0,0,1,0.48,0.4697,0.59,0.0,28,186,214,True,False,1.355847923311875,1.3242215908056252,-0.30190450535169155,-1.5521729150878945,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8425,2011-12-22,0,0,1,0.46,0.4545,0.63,0.0,30,226,256,True,False,1.161391606190127,1.1689115273490933,-0.04857935686867618,-1.530461330329191,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8426,2011-12-22,0,0,1,0.44,0.4394,0.67,0.1642,24,332,356,True,False,0.9594104572875034,1.0089651020482917,0.21005133686132596,-0.12309692669372414,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8427,2011-12-22,0,0,1,0.44,0.4394,0.62,0.0896,11,277,288,True,False,0.9706544179364882,1.0180107648844525,-0.11206870908233629,-0.7497108432181567,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8428,2011-12-22,0,0,1,0.44,0.4394,0.62,0.0,12,130,142,True,False,0.9821172652488377,1.0271932648396462,-0.11323544600332339,-1.5009145124859644,False,False,False,True,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8429,2011-12-22,0,0,1,0.42,0.4242,0.71,0.0,0,33,33,False,False,0.7876843001803108,0.8729723818942159,0.46027212003941465,-1.4804080395940584,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8430,2011-12-22,0,0,1,0.42,0.4242,0.71,0.0,2,15,17,False,False,0.800295618713521,0.8833802242077727,0.45555473135774904,-1.4618425078850448,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8431,2011-12-22,0,0,1,0.36,0.3636,0.93,0.1045,0,17,17,False,False,0.18294194469492323,0.23224595816856597,1.8556667863601084,-0.5629839042797028,False,False,False,False,True,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8432,2011-12-22,0,0,1,0.4,0.4091,0.87,0.0,1,10,11,False,False,0.6174174500974436,0.7425845961681451,1.4467905317606395,-1.4376593723962903,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8433,2011-12-23,0,0,1,0.4,0.4091,0.87,0.19399999999999998,2,7,9,False,False,0.6310015175259507,0.7541504390627756,1.4289202222125372,0.21886346498489348,False,False,False,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,2011-12-23,0,0,1,0.4,0.4091,0.87,0.19399999999999998,1,11,12,False,False,0.642155031727822,0.7636447344070402,1.4157122483119957,0.22684408657692098,False,False,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,2011-12-23,0,0,1,0.38,0.3939,0.94,0.1343,1,12,13,False,False,0.4369843987028696,0.6031992951620685,1.8374068880607466,-0.27890600728655046,False,False,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8436,2011-12-23,0,0,1,0.38,0.3939,0.94,0.1343,0,4,4,False,False,0.4462790418752632,0.611455479792566,1.8161860001057772,-0.28058649595594953,False,False,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8437,2011-12-23,0,0,1,0.38,0.3939,0.94,0.2836,0,2,2,False,False,0.45356815414014173,0.6179255654176684,1.8003145047719518,0.9890838497351204,False,False,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,2011-12-23,0,0,1,0.36,0.3485,0.93,0.19399999999999998,0,8,8,False,False,0.24457798514649096,0.1120764611242243,1.7105752316280043,0.2219632989809042,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8439,2011-12-23,0,0,1,0.38,0.3939,0.82,0.2537,0,40,40,False,False,0.47683802045237617,0.6409141214696696,1.0219192375844672,0.7458209083625323,False,False,True,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8440,2011-12-23,0,0,1,0.38,0.3939,0.82,0.2239,4,88,92,True,False,0.48238117609684,0.6458369094574908,1.012716059890737,0.49379028768652133,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8441,2011-12-23,0,0,1,0.4,0.4091,0.76,0.2537,9,173,182,True,False,0.7056319683399842,0.8203674756300111,0.6349244771883792,0.7559103052908196,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,2011-12-23,0,0,1,0.4,0.4091,0.66,0.2985,4,152,156,True,False,0.7020718161095744,0.8135661489626466,0.014202302938641677,1.1648755709854353,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8443,2011-12-23,0,0,1,0.4,0.4091,0.62,0.3582,8,96,104,True,False,0.6985268788765358,0.8068165997263472,-0.23885203456416104,1.7028528853278495,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,2011-12-23,0,0,1,0.4,0.4091,0.58,0.4478,26,148,174,True,True,0.6935454202704675,0.7984544876411022,-0.4926379510507199,2.476050040704212,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,2011-12-23,0,0,1,0.4,0.4091,0.54,0.5224,14,156,170,True,True,0.688590685072565,0.7901590020487068,-0.7497848936548116,3.077504149004611,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8446,2011-12-23,0,0,1,0.4,0.4091,0.5,0.4627,17,177,194,True,True,0.683662241042259,0.7819283487869183,-1.0076135411936296,2.504259276531695,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8447,2011-12-23,0,0,1,0.4,0.4091,0.54,0.4179,23,177,200,True,False,0.6787596636335527,0.7737607792229231,-0.7663898666284467,2.0972675272543153,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8448,2011-12-23,0,0,1,0.38,0.3939,0.54,0.3582,12,191,203,True,False,0.4527648287385544,0.5937609149728194,-0.7748826764998392,1.5685777531764644,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8449,2011-12-23,0,0,1,0.38,0.3939,0.5,0.2985,15,166,181,True,False,0.44860409518946553,0.5873450787559188,-1.0342835923772355,1.0679713313915284,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8450,2011-12-23,0,0,1,0.36,0.3485,0.53,0.2239,11,129,140,True,False,0.22354212935299247,0.06575766273389941,-0.8481869750871037,0.4487751505042141,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8451,2011-12-23,0,0,1,0.36,0.3333,0.5,0.2537,4,91,95,True,False,0.2209114534181619,-0.1098714062340699,-1.0450510775699267,0.6978228262469036,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8452,2011-12-23,0,0,1,0.34,0.3333,0.53,0.19399999999999998,1,75,76,True,False,-0.002629907404106083,-0.11198462069499729,-0.8579447516140475,0.20659035073341964,False,False,False,True,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8453,2011-12-23,0,0,1,0.32,0.303,0.61,0.3284,3,47,50,False,False,-0.2248909233738105,-0.45855511879232375,-0.3517462810219752,1.3145849062385042,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8454,2011-12-23,0,0,1,0.32,0.303,0.61,0.2239,0,32,32,False,False,-0.2248909233738105,-0.45735073773017815,-0.3597620603799599,0.4454858495381897,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8455,2011-12-23,0,0,1,0.32,0.3182,0.66,0.19399999999999998,4,43,47,False,False,-0.2248909233738105,-0.28348483726104534,-0.0443007685136719,0.19753919480281665,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8456,2011-12-23,0,0,1,0.32,0.3333,0.66,0.1343,4,21,25,False,False,-0.22630670540514713,-0.11302882283950808,-0.05105098824932575,-0.2926172281314919,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
